,P1 (kW),P2 (kW),P3 (kW)
0,2.864,7.5120000000000005,4.917
0,2.8,7.289,4.744
0,2.313,7.215,5.704
0,1.713,7.377000000000001,6.809
0,0.818,6.0489999999999995,7.068
0,0.816,6.077000000000001,7.075
0,4.217,6.537999999999999,7.591
0,4.9239999999999995,6.8020000000000005,7.818
0,3.608,6.48,7.296
0,4.853,6.38,7.9270000000000005
0,5.212999999999999,6.301,7.928
0,9.087,6.388,7.422999999999999
0,9.395,7.215,9.363999999999999
0,8.627,6.162000000000001,8.193
0,4.364,4.367,5.767
0,4.251,4.0169999999999995,5.689
0,4.243,3.8810000000000002,5.5729999999999995
0,2.759,3.968,4.699
0,2.653,3.8560000000000003,4.59
0,6.145,2.991,2.7260000000000004
0,5.388999999999999,2.745,2.3890000000000002
0,3.219,2.29,1.56
0,5.185,2.638,2.116
0,5.14,2.439,1.975
0,5.7139999999999995,4.379,2.2319999999999998
0,5.8260000000000005,4.34,2.274
0,5.78,4.17,2.252
0,5.775,4.204,2.255
0,5.756,4.146,2.248
0,5.176,2.971,1.8319999999999999
0,5.437,4.091,2.015
0,5.774,4.881,2.057
0,5.505,3.95,1.8880000000000001
0,5.7860000000000005,4.89,2.06
0,5.95,4.901,2.1180000000000003
0,5.847,4.874,2.09
0,5.7170000000000005,4.874,2.042
0,5.716,4.874,2.042
0,5.851,4.887,2.0909999999999997
0,5.843,4.882,2.088
0,5.871,4.897,2.097
0,5.8629999999999995,4.877,2.095
0,5.862,4.885,2.095
0,5.8660000000000005,4.888,2.097
0,7.046,7.4,2.194
0,6.931,7.403,2.146
0,3.447,6.44,1.036
0,3.7710000000000004,7.0760000000000005,1.034
0,6.559,7.419,1.9880000000000002
0,7.0889999999999995,7.428,2.199
0,4.398,6.621,1.314
0,2.427,4.268,0.9590000000000001
0,6.504,6.11,2.117
0,6.184,5.434,2.081
0,6.487,6.103,2.112
0,5.166,5.827999999999999,1.653
0,3.3689999999999998,4.797,1.102
0,0.9640000000000001,2.4090000000000003,0.445
0,1.06,0.252,0.278
0,1.052,0.25,0.276
0,1.043,0.248,0.273
0,1.035,0.24600000000000002,0.271
0,1.0270000000000001,0.244,0.26899999999999996
0,1.018,0.243,0.267
0,1.01,0.24100000000000002,0.264
0,1.001,0.239,0.262
0,0.993,0.237,0.26
0,0.985,0.235,0.257
0,0.976,0.233,0.255
0,0.968,0.231,0.253
0,0.96,0.22899999999999998,0.251
0,0.951,0.22699999999999998,0.248
0,0.943,0.225,0.24600000000000002
0,0.935,0.22399999999999998,0.244
0,0.9259999999999999,0.222,0.24100000000000002
0,0.9179999999999999,0.22,0.239
0,0.91,0.218,0.237
0,0.9009999999999999,0.21600000000000003,0.235
0,0.893,0.214,0.23199999999999998
0,0.885,0.212,0.23
0,0.8759999999999999,0.21,0.228
0,0.868,0.20800000000000002,0.226
0,0.8590000000000001,0.20600000000000002,0.223
0,0.851,0.204,0.221
0,0.843,0.20199999999999999,0.21899999999999997
0,0.8340000000000001,0.201,0.217
0,0.826,0.19899999999999998,0.214
0,0.818,0.19699999999999998,0.212
0,0.809,0.195,0.21
0,0.8009999999999999,0.193,0.20800000000000002
0,0.7929999999999999,0.191,0.205
0,0.785,0.18899999999999997,0.203
0,0.7759999999999999,0.187,0.201
0,0.768,0.185,0.19899999999999998
0,0.76,0.183,0.19699999999999998
0,0.7509999999999999,0.18100000000000002,0.19399999999999998
0,0.743,0.179,0.192
0,0.735,0.177,0.19
0,0.726,0.175,0.188
0,0.718,0.174,0.185
0,0.71,0.172,0.183
0,0.701,0.17,0.18100000000000002
0,0.693,0.168,0.179
0,0.685,0.166,0.177
0,0.6759999999999999,0.16399999999999998,0.174
0,1.011,0.24100000000000002,0.265
0,1.4140000000000001,3.3539999999999996,0.263
0,0.344,1.143,0.22699999999999998
0,1.358,3.267,0.276
0,1.355,3.262,0.276
0,1.389,3.315,0.26899999999999996
0,1.3940000000000001,3.324,0.268
0,0.34,1.13,0.225
0,1.359,3.2689999999999997,0.276
0,1.3940000000000001,3.324,0.268
0,1.395,3.326,0.267
0,1.375,3.293,0.272
0,1.571,4.0280000000000005,2.012
0,1.5959999999999999,4.584,3.173
0,1.4040000000000001,5.193,4.157
0,1.588,8.084,10.12
0,1.5930000000000002,8.073,10.093
0,4.605,4.444,6.755
0,5.192,5.705,9.55
0,7.462999999999999,8.788,11.722999999999999
0,8.975,9.532,12.724
0,9.238999999999999,9.514,12.849
0,9.44,9.318,12.82
0,10.169,9.331,13.216
0,12.665999999999999,7.565,11.857999999999999
0,11.68,7.065,10.023
0,11.085999999999999,8.898,10.133
0,12.325,8.801,8.061
0,11.689,7.912000000000001,6.3020000000000005
0,11.875,8.356,7.416
0,11.44,8.74,6.398
0,11.327,7.773,7.024
0,10.876,7.682,6.872000000000001
0,10.497,7.921,6.13
0,8.556000000000001,4.086,4.909
0,8.382,6.282,5.099
0,7.357,8.408,4.112
0,7.11,8.184,4.538
0,6.757000000000001,8.173,4.293
0,6.803999999999999,8.376,4.768
0,6.242000000000001,7.431,4.632
0,5.069,7.5120000000000005,4.681
0,6.435,7.52,4.6610000000000005
0,5.542999999999999,4.76,4.6
0,4.782,5.377999999999999,4.311
0,3.248,5.808,4.876
0,3.4360000000000004,5.742000000000001,4.827
0,3.362,5.752000000000001,6.422000000000001
0,2.986,4.312,4.246
0,3.016,3.605,4.852
0,5.47,2.381,5.8629999999999995
0,7.687,2.673,6.876
0,4.963,2.094,5.402
0,7.6579999999999995,2.843,6.785
0,4.418,2.5789999999999997,5.2589999999999995
0,4.137,2.436,5.1370000000000005
0,3.7439999999999998,2.28,4.954
0,3.688,1.859,4.117
0,3.2110000000000003,1.569,3.37
0,2.7969999999999997,1.665,1.87
0,1.8940000000000001,1.123,0.937
0,1.021,0.6559999999999999,0.57
0,1.429,1.4880000000000002,1.655
0,1.29,1.4980000000000002,1.581
0,1.141,1.5030000000000001,1.504
0,0.752,1.1440000000000001,0.524
0,0.485,0.914,0.447
0,0.23,0.644,0.366
0,0.062,0.154,0.153
0,0.062,0.154,0.153
0,0.032,0.12300000000000001,0.03
0,0.032,0.12300000000000001,0.03
0,0.032,0.12300000000000001,0.03
0,0.032,0.12300000000000001,0.03
0,0.032,0.12300000000000001,0.03
0,0.032,0.12300000000000001,0.03
0,0.032,0.12300000000000001,0.03
0,0.032,0.12300000000000001,0.03
0,0.032,0.12300000000000001,0.03
0,0.032,0.12300000000000001,0.03
0,0.032,0.12300000000000001,0.03
0,0.032,0.12300000000000001,0.03
0,0.032,0.12300000000000001,0.03
0,0.032,0.12300000000000001,0.03
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,3.924,0.62,1.3419999999999999
0,3.806,0.612,1.291
0,3.806,0.612,1.291
0,3.806,0.612,1.291
0,3.795,0.612,1.286
0,3.908,0.619,1.335
0,2.8080000000000003,0.521,0.883
0,3.903,0.618,1.3330000000000002
0,3.99,0.623,1.3719999999999999
0,5.432,4.224,1.831
0,5.516,4.303,1.8459999999999999
0,4.9239999999999995,3.2969999999999997,1.797
0,4.3660000000000005,1.8940000000000001,1.6369999999999998
0,3.9930000000000003,0.623,1.3730000000000002
0,1.112,0.25,0.306
0,3.987,0.623,1.371
0,3.9930000000000003,0.623,1.3730000000000002
0,3.998,0.624,1.375
0,3.987,0.623,1.371
0,3.987,0.623,1.371
0,3.892,0.618,1.328
0,3.887,0.617,1.3259999999999998
0,1.92,0.396,0.564
0,3.892,0.618,1.328
0,3.99,0.623,1.3719999999999999
0,4.081,0.628,1.413
0,3.056,0.5489999999999999,0.9790000000000001
0,4.092,0.628,1.4180000000000001
0,4.0889999999999995,0.628,1.416
0,4.092,0.628,1.4180000000000001
0,1.112,0.25,0.306
0,4.087,0.628,1.415
0,4.081,0.628,1.413
0,4.081,0.628,1.413
0,4.081,0.628,1.413
0,4.081,0.628,1.413
0,2.918,0.534,0.925
0,1.768,0.371,0.513
0,1.632,0.348,0.46799999999999997
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,3.9960000000000004,0.52,1.4780000000000002
0,5.433,0.68,2.037
0,5.468999999999999,0.679,2.055
0,5.468,0.679,2.055
0,5.452000000000001,0.68,2.046
0,4.371,0.6629999999999999,1.5219999999999998
0,3.761,0.608,1.272
0,3.323,0.551,1.11
0,3.0780000000000003,0.514,1.025
0,2.225,1.3940000000000001,0.787
0,0.354,1.02,0.235
0,0.35600000000000004,1.025,0.23600000000000002
0,0.27899999999999997,0.778,0.18899999999999997
0,0.14300000000000002,0.299,0.086
0,0.455,0.89,2.2119999999999997
0,0.387,0.722,2.062
0,0.684,0.809,2.1519999999999997
0,2.17,1.109,2.717
0,4.459,1.227,3.863
0,4.448,1.234,3.866
0,4.668,0.46799999999999997,2.484
0,4.345,2.418,2.407
0,3.54,3.758,1.374
0,2.017,3.653,0.738
0,2.557,3.659,0.943
0,1.469,3.823,0.541
0,1.48,3.823,0.5429999999999999
0,1.492,3.8280000000000003,0.547
0,2.1630000000000003,5.0,3.484
0,2.1590000000000003,5.473,4.288
0,2.168,5.454,4.263
0,2.081,5.257000000000001,4.263
0,1.7480000000000002,3.955,2.838
0,1.9609999999999999,4.393,2.104
0,1.636,3.6260000000000003,2.011
0,1.98,4.39,2.128
0,2.008,4.426,2.13
0,1.459,3.7760000000000002,0.54
0,1.395,3.69,0.528
0,0.784,2.082,0.336
0,0.785,2.085,0.336
0,0.7809999999999999,2.077,0.336
0,0.785,2.085,0.336
0,0.7879999999999999,2.092,0.337
0,0.711,2.057,0.318
