,P1 (kW),P2 (kW),P3 (kW)
0,3.226,4.854,4.835
0,3.216,4.849,4.809
0,3.226,4.854,4.835
0,4.79,7.977,6.356
0,3.236,6.423,3.187
0,3.21,6.371,3.161
0,1.629,3.242,1.613
0,1.645,3.274,1.628
0,1.635,3.253,1.618
0,1.587,3.159,1.571
0,1.487,2.96,1.473
0,1.64,3.263,1.623
0,1.645,3.274,1.628
0,1.54,3.065,1.525
0,1.529,3.044,1.515
0,1.534,3.054,1.52
0,1.487,2.96,1.473
0,1.482,2.95,1.468
0,1.455,2.898,1.442
0,1.455,2.898,1.442
0,1.529,3.044,1.515
0,3.269,6.475,3.206
0,3.025,5.994,2.969
0,3.2,6.339,3.139
0,3.21,6.36,3.149
0,3.21,6.36,3.149
0,3.2,6.339,3.139
0,3.162,6.266,3.103
0,3.157,6.255,3.098
0,3.2,6.339,3.139
0,3.253,6.444,3.19
0,3.306,6.549,3.242
0,2.076,4.117,2.04
0,3.312,6.559,3.247
0,2.882,5.713,2.83
0,3.301,6.538,3.236
0,3.306,6.549,3.242
0,1.475,2.938,1.463
0,3.312,6.559,3.247
0,3.317,6.57,3.252
0,3.306,6.549,3.242
0,3.301,6.538,3.236
0,3.312,6.559,3.247
0,3.306,6.549,3.242
0,3.306,6.549,3.242
0,3.306,6.549,3.242
0,3.306,6.549,3.242
0,3.301,6.538,3.236
0,3.312,6.559,3.247
0,3.312,6.559,3.247
0,3.296,6.528,3.231
0,3.312,6.559,3.247
0,3.312,6.559,3.247
0,3.317,6.57,3.252
0,3.248,6.434,3.185
0,1.645,3.274,1.628
0,0.0,0.0,0.0
0,0.016,0.031,0.016
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.083,0.042,0.042
0,3.288,1.633,1.654
0,4.913,2.439,2.474
0,4.893,2.428,2.464
0,4.893,2.428,2.464
0,4.893,2.428,2.464
0,4.893,2.428,2.464
0,4.882,2.423,2.459
0,4.903,2.433,2.469
0,6.342,3.134,3.206
0,8.236,4.065,4.17
0,6.611,3.272,3.339
0,6.496,3.216,3.28
0,7.174,3.957,4.818
0,3.693,2.042,2.469
0,12.481,9.322,8.411
0,10.145,8.685,6.875
0,17.485,13.721,12.192
0,32.334,26.573,22.16
0,32.199,25.189,23.97
0,32.859,25.584,24.382
0,33.656,25.325,23.607
0,29.249,20.447,19.92
0,34.609,23.51,23.526
0,28.585,20.499,19.46
0,35.44,24.501,25.419
0,26.047,18.36,19.158
0,32.562,23.571,23.329
0,20.533,17.222,15.602
0,24.767,18.205,17.375
0,15.818,10.889,10.304
0,14.809,13.241,11.1
0,33.118,25.228,24.449
0,17.966,14.822,13.274
0,28.637,21.117,21.493
0,23.085,16.67,18.553
0,18.536,15.577,13.973
0,32.228,23.405,24.858
0,30.12,20.313,21.949
0,22.058,17.751,18.607
0,31.646,22.366,23.877
0,18.381,13.483,13.862
0,34.657,24.659,25.462
0,25.08,16.188,17.28
0,22.019,18.198,16.908
0,28.998,21.846,20.365
0,20.524,17.272,15.413
0,15.896,13.349,11.239
0,16.32,12.451,11.397
