,P1 (kW),P2 (kW),P3 (kW)
0,3.077,1.527,1.549
0,3.087,1.533,1.554
0,3.108,1.543,1.565
0,3.286,1.631,1.655
0,3.192,1.584,1.607
0,3.276,1.625,1.65
0,3.014,1.497,1.517
0,3.286,1.631,1.655
0,3.286,1.631,1.655
0,0.812,0.405,0.407
0,3.286,1.631,1.655
0,3.276,1.625,1.65
0,3.276,1.625,1.65
0,3.276,1.625,1.65
0,3.276,1.625,1.65
0,3.276,1.625,1.65
0,2.397,1.192,1.205
0,1.364,0.68,0.684
0,0.906,0.452,0.454
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,3.2,1.592,1.608
0,4.702,2.336,2.366
0,4.744,2.356,2.387
0,4.723,2.346,2.377
0,4.713,2.341,2.371
0,3.637,1.809,1.828
0,3.021,1.504,1.517
0,2.636,1.312,1.323
0,2.417,1.204,1.213
0,2.005,1.537,1.183
0,0.411,0.744,0.385
0,0.417,0.754,0.39
0,0.052,0.026,0.026
0,0.104,0.13,0.078
0,0.939,0.973,1.756
0,1.669,1.66,3.278
0,2.893,2.055,3.264
0,2.884,2.053,3.275
0,6.555,4.082,5.753
0,6.555,4.082,5.754
0,5.947,3.464,4.511
0,4.76,4.025,4.271
0,3.647,4.287,2.875
0,1.865,3.198,1.925
0,2.396,3.482,1.947
0,1.59,3.162,1.571
0,1.611,3.204,1.592
0,1.617,3.214,1.597
0,3.208,4.837,4.797
0,3.967,5.627,6.332
0,4.019,5.692,6.426
0,2.372,3.608,3.514
0,2.778,4.391,3.937
0,2.296,3.871,2.996
0,1.226,2.05,1.621
0,1.926,3.1,2.671
0,2.369,3.977,3.11
0,1.6,3.141,1.623
0,1.405,2.769,1.416
0,0.862,1.693,0.883
0,0.857,1.683,0.878
0,0.857,1.683,0.878
0,0.862,1.693,0.883
0,0.862,1.693,0.883
0,0.826,1.646,0.82
0,0.831,1.657,0.826
0,0.831,1.657,0.826
0,0.831,1.657,0.826
0,0.826,1.646,0.82
0,0.49,0.979,0.488
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.125,0.062,0.062
0,1.624,0.81,0.814
0,1.624,0.81,0.814
0,3.153,3.808,2.313
0,3.132,3.798,2.303
0,1.868,3.157,1.666
0,0.395,0.198,0.198
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,3.282,1.633,1.648
0,3.303,1.643,1.659
0,3.303,1.643,1.659
0,3.303,1.643,1.659
0,3.313,1.649,1.664
