,V1 (V),Ang1 (°),V2 (V),Ang2 (°),V3 (V),Ang3 (°)
0,276.986,-0.08,276.952,119.91,277.005,-120.09
0,276.942,-0.1,276.944,119.88,277.036,-120.11
0,276.919,-0.1,276.995,119.89,277.013,-120.09
0,276.924,-0.12,277.02,119.88,276.974,-120.1
0,276.938,-0.11,277.024,119.89,276.963,-120.09
0,276.957,-0.11,276.997,119.89,276.972,-120.1
0,276.992,-0.11,276.986,119.9,276.95,-120.1
0,276.975,-0.11,276.983,119.89,276.963,-120.11
0,276.964,-0.11,276.998,119.9,276.967,-120.1
0,276.989,-0.08,276.984,119.92,276.98,-120.08
0,276.982,-0.06,276.943,119.92,277.04,-120.08
0,277.0,-0.05,276.943,119.93,277.034,-120.07
0,277.02,-0.03,276.964,119.96,277.017,-120.05
0,277.046,-0.03,276.951,119.97,277.004,-120.05
0,277.045,-0.03,276.95,119.97,277.004,-120.05
0,277.046,-0.03,276.947,119.97,277.009,-120.05
0,277.046,-0.03,276.946,119.97,277.01,-120.05
0,277.046,-0.03,276.947,119.97,277.009,-120.05
0,277.047,-0.03,276.946,119.97,277.009,-120.05
0,277.046,-0.03,276.947,119.97,277.01,-120.05
0,277.047,-0.03,276.946,119.97,277.009,-120.05
0,277.062,-0.02,276.95,119.98,276.997,-120.04
0,277.063,-0.02,276.949,119.98,276.998,-120.04
0,277.063,-0.02,276.948,119.98,276.998,-120.04
0,277.063,-0.02,276.949,119.98,276.998,-120.04
0,277.063,-0.02,276.949,119.98,276.998,-120.04
0,277.011,0.0,277.014,120.0,277.012,-120.0
0,277.011,0.0,277.014,120.0,277.012,-120.0
0,277.035,-0.01,276.984,119.99,277.006,-120.02
0,276.995,-0.04,276.942,119.94,277.049,-120.06
0,276.998,-0.04,276.942,119.94,277.047,-120.06
0,276.999,-0.04,276.941,119.94,277.047,-120.06
0,276.999,-0.04,276.941,119.94,277.047,-120.06
0,276.998,-0.04,276.941,119.94,277.047,-120.06
0,276.997,-0.04,276.942,119.94,277.047,-120.06
0,277.018,-0.03,276.945,119.95,277.032,-120.05
0,276.997,-0.01,277.011,119.99,277.023,-120.01
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.024,-0.01,277.0,119.99,277.008,-120.01
0,277.057,-0.02,276.957,119.98,277.001,-120.04
0,277.056,-0.02,276.958,119.98,277.001,-120.04
0,277.057,-0.02,276.958,119.98,277.001,-120.04
0,277.057,-0.02,276.958,119.98,277.001,-120.04
0,277.057,-0.02,276.957,119.98,277.001,-120.04
0,277.056,-0.02,276.958,119.98,277.002,-120.04
0,276.995,-0.04,276.945,119.94,277.05,-120.06
0,276.994,-0.04,276.946,119.94,277.05,-120.06
0,276.994,-0.04,276.945,119.94,277.05,-120.06
0,276.989,-0.03,276.953,119.95,277.052,-120.05
0,276.951,-0.02,277.0,119.96,277.062,-120.02
0,276.951,-0.02,277.0,119.96,277.062,-120.02
0,276.998,0.0,277.01,119.99,277.024,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.001,-0.04,277.058,119.98,276.957,-120.02
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.026,-0.05,277.027,119.97,276.949,-120.04
0,277.026,-0.05,277.027,119.97,276.95,-120.04
0,277.038,-0.05,277.012,119.97,276.947,-120.05
0,277.072,-0.07,276.964,119.95,276.937,-120.08
0,277.012,-0.09,276.95,119.91,276.982,-120.1
0,277.012,-0.09,276.949,119.91,276.983,-120.1
0,277.012,-0.09,276.95,119.91,276.982,-120.1
0,277.014,-0.08,276.962,119.92,276.978,-120.09
0,276.969,-0.09,276.992,119.91,276.986,-120.09
0,276.95,-0.15,277.069,119.88,276.875,-120.11
0,277.066,-0.16,276.961,119.88,276.846,-120.15
0,277.006,-0.2,276.885,119.81,276.896,-120.21
0,276.961,-0.19,276.907,119.81,276.925,-120.2
0,276.852,-0.2,276.985,119.79,276.955,-120.18
0,276.862,-0.2,276.97,119.79,276.961,-120.18
0,276.892,-0.18,276.982,119.82,276.954,-120.16
0,276.893,-0.18,276.977,119.82,276.959,-120.16
0,276.895,-0.18,276.908,119.79,276.995,-120.19
0,276.936,-0.17,276.944,119.82,276.949,-120.17
0,276.955,-0.18,276.932,119.82,276.932,-120.18
0,276.956,-0.18,276.93,119.82,276.931,-120.19
0,277.051,-0.17,276.887,119.85,276.897,-120.19
0,277.056,-0.14,276.866,119.87,276.938,-120.17
0,276.948,-0.15,276.867,119.82,277.013,-120.18
0,276.947,-0.14,276.869,119.83,277.029,-120.17
0,276.934,-0.14,276.884,119.83,277.037,-120.16
0,276.898,-0.13,276.942,119.84,277.029,-120.14
0,276.919,-0.14,276.919,119.84,277.024,-120.15
0,276.962,-0.15,276.87,119.83,277.002,-120.18
0,276.961,-0.15,276.869,119.83,277.004,-120.18
0,276.952,-0.16,276.865,119.82,277.006,-120.18
0,276.954,-0.16,276.866,119.82,277.006,-120.18
0,276.966,-0.14,276.858,119.83,277.015,-120.18
0,276.921,-0.11,276.945,119.87,277.037,-120.12
0,276.914,-0.09,276.964,119.89,277.054,-120.09
0,276.942,-0.09,277.039,119.91,276.969,-120.07
0,276.944,-0.08,277.028,119.92,276.985,-120.07
0,277.017,-0.02,276.987,119.98,277.011,-120.03
0,277.018,-0.02,276.98,119.98,277.021,-120.03
0,277.005,-0.01,276.996,119.98,277.024,-120.02
0,276.994,-0.01,277.011,119.99,277.023,-120.01
0,276.989,-0.02,277.031,119.98,276.999,-120.02
0,276.989,-0.02,277.03,119.98,277.0,-120.02
0,276.997,-0.01,277.008,119.99,277.026,-120.01
0,277.003,0.0,277.009,119.99,277.021,-120.0
0,276.999,-0.01,277.008,119.99,277.025,-120.01
0,277.022,-0.01,276.997,119.99,277.012,-120.01
0,277.01,0.0,277.011,120.0,277.015,-120.0
0,277.01,0.0,277.011,120.0,277.015,-120.0
0,277.01,0.0,277.011,120.0,277.015,-120.0
0,277.01,0.0,277.011,120.0,277.015,-120.0
0,277.007,-0.01,277.025,119.99,276.997,-120.01
0,277.004,-0.02,277.035,119.99,276.984,-120.01
0,277.006,-0.02,277.036,119.99,276.983,-120.01
0,277.007,-0.02,277.034,119.99,276.986,-120.01
0,277.006,-0.02,277.035,119.99,276.983,-120.01
0,277.006,-0.02,277.036,119.99,276.983,-120.01
0,277.006,-0.02,277.036,119.99,276.983,-120.01
0,277.032,-0.03,277.0,119.98,276.983,-120.03
0,277.034,-0.02,276.992,119.98,276.994,-120.03
0,277.037,-0.01,276.981,119.99,277.008,-120.02
0,277.02,-0.02,276.977,119.98,277.021,-120.03
0,277.019,-0.02,276.977,119.98,277.022,-120.03
0,277.022,-0.02,276.977,119.98,277.02,-120.03
0,277.023,-0.02,276.978,119.98,277.019,-120.03
0,277.038,-0.01,276.981,119.99,277.006,-120.02
0,277.038,-0.01,276.981,119.99,277.006,-120.02
0,277.014,0.0,277.011,120.0,277.012,-120.0
0,277.014,0.0,277.011,120.0,277.012,-120.0
0,277.014,0.0,277.011,120.0,277.012,-120.0
0,276.983,-0.01,277.005,119.98,277.037,-120.01
0,276.971,-0.05,277.051,119.96,276.98,-120.03
0,276.97,-0.05,277.051,119.96,276.98,-120.03
0,277.017,-0.07,276.991,119.94,276.966,-120.07
0,277.017,-0.07,276.991,119.94,276.966,-120.07
0,277.006,-0.06,277.002,119.95,276.979,-120.05
0,276.999,-0.03,276.995,119.97,277.015,-120.03
0,276.995,-0.01,276.991,119.98,277.034,-120.02
0,277.022,0.0,277.001,120.0,277.01,-120.01
0,277.02,0.0,277.003,120.0,277.011,-120.01
0,277.019,0.0,277.005,120.0,277.011,-120.0
0,277.018,0.0,277.006,120.0,277.011,-120.0
0,277.018,0.0,277.006,120.0,277.011,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.007,-0.02,277.037,119.99,276.982,-120.01
0,277.007,-0.02,277.037,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.029,-0.03,277.009,119.98,276.976,-120.03
0,277.03,-0.03,277.009,119.98,276.976,-120.03
0,277.029,-0.03,277.009,119.98,276.976,-120.03
0,277.029,-0.03,277.009,119.98,276.976,-120.03
0,277.029,-0.03,277.009,119.98,276.976,-120.03
0,277.029,-0.03,277.009,119.98,276.976,-120.03
0,277.029,-0.03,277.009,119.98,276.976,-120.03
0,277.029,-0.03,277.009,119.98,276.976,-120.03
0,277.029,-0.03,277.009,119.98,276.976,-120.03
0,277.029,-0.03,277.009,119.98,276.976,-120.03
0,277.015,-0.02,277.027,119.99,276.98,-120.02
0,277.007,-0.02,277.037,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.035,119.99,276.985,-120.01
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.01,-0.01,277.025,119.99,276.998,-120.0
0,277.008,-0.02,277.036,119.99,276.982,-120.01
0,277.051,-0.04,276.981,119.97,276.97,-120.05
0,277.057,-0.02,276.96,119.98,276.996,-120.04
0,277.052,-0.04,276.98,119.97,276.97,-120.05
0,277.052,-0.04,276.981,119.97,276.97,-120.05
0,277.049,-0.04,276.98,119.97,276.972,-120.05
0,276.993,-0.04,276.947,119.94,277.044,-120.06
0,276.995,-0.04,276.941,119.94,277.051,-120.06
0,276.995,-0.04,276.941,119.94,277.051,-120.06
0,276.995,-0.04,276.941,119.94,277.051,-120.06
0,276.981,-0.08,276.987,119.92,276.991,-120.08
0,276.981,-0.08,276.987,119.92,276.991,-120.08
0,277.005,-0.12,277.005,119.9,276.91,-120.11
0,277.033,-0.15,276.94,119.87,276.901,-120.15
0,277.003,-0.16,276.931,119.85,276.922,-120.16
0,276.968,-0.17,276.919,119.83,276.948,-120.18
0,276.984,-0.14,276.885,119.85,276.994,-120.16
0,276.818,-0.16,276.868,119.77,277.104,-120.19
0,276.787,-0.2,276.925,119.76,277.048,-120.2
0,276.757,-0.23,276.969,119.74,276.989,-120.21
0,276.775,-0.28,277.085,119.75,276.831,-120.21
0,276.835,-0.27,277.06,119.76,276.816,-120.21
0,276.854,-0.28,276.992,119.74,276.825,-120.24
0,277.008,-0.28,276.869,119.76,276.777,-120.29
0,277.049,-0.28,276.861,119.77,276.75,-120.29
0,277.058,-0.28,276.853,119.77,276.744,-120.29
0,277.065,-0.26,276.863,119.79,276.763,-120.27
0,277.019,-0.24,276.863,119.78,276.829,-120.26
0,277.03,-0.24,276.858,119.79,276.832,-120.25
0,276.995,-0.24,276.836,119.77,276.865,-120.27
0,277.029,-0.23,276.826,119.79,276.864,-120.26
0,277.151,-0.18,276.816,119.85,276.827,-120.22
0,277.158,-0.18,276.804,119.86,276.834,-120.22
0,277.173,-0.15,276.769,119.87,276.883,-120.21
0,277.156,-0.13,276.789,119.89,276.916,-120.19
0,277.119,-0.11,276.842,119.9,276.936,-120.15
0,277.086,-0.09,276.889,119.92,276.952,-120.12
0,277.077,-0.09,276.901,119.92,276.956,-120.12
0,277.024,-0.08,276.98,119.93,276.958,-120.08
0,276.994,-0.09,276.97,119.91,276.982,-120.09
0,276.941,-0.07,276.988,119.91,277.027,-120.07
0,276.936,-0.12,277.051,119.89,276.937,-120.09
0,276.938,-0.09,277.036,119.91,276.974,-120.07
0,276.968,-0.08,277.04,119.93,276.956,-120.06
0,276.97,-0.08,277.036,119.93,276.961,-120.06
0,276.962,-0.06,277.039,119.94,276.981,-120.05
0,276.957,-0.07,277.051,119.94,276.967,-120.05
0,276.957,-0.07,277.051,119.94,276.967,-120.05
0,276.957,-0.07,277.051,119.94,276.967,-120.05
0,276.978,-0.08,277.036,119.94,276.958,-120.06
0,276.979,-0.05,277.025,119.95,276.99,-120.04
0,277.02,-0.05,277.017,119.97,276.963,-120.04
0,277.019,-0.05,277.034,119.97,276.943,-120.04
0,277.02,-0.05,277.034,119.97,276.942,-120.04
0,277.016,-0.06,277.046,119.96,276.926,-120.05
0,277.016,-0.06,277.046,119.96,276.927,-120.05
0,276.999,-0.07,277.074,119.96,276.914,-120.04
0,277.011,-0.07,277.059,119.96,276.911,-120.05
0,277.023,-0.08,277.044,119.95,276.907,-120.06
0,277.044,-0.06,277.003,119.96,276.935,-120.06
0,277.061,-0.06,276.973,119.96,276.948,-120.07
0,277.053,-0.04,276.976,119.97,276.968,-120.05
0,277.059,-0.02,276.951,119.98,276.998,-120.04
0,277.06,-0.02,276.95,119.98,277.0,-120.04
0,277.06,-0.02,276.95,119.98,277.0,-120.04
0,277.061,-0.02,276.95,119.98,276.999,-120.04
0,277.054,-0.02,276.962,119.98,277.002,-120.03
0,277.049,-0.03,276.946,119.97,277.011,-120.05
0,277.033,-0.03,276.942,119.96,277.023,-120.05
0,277.016,-0.04,276.938,119.95,277.037,-120.06
0,276.981,-0.01,277.006,119.98,277.038,-120.01
0,276.981,-0.01,277.006,119.98,277.038,-120.01
0,276.982,-0.01,277.006,119.98,277.038,-120.01
0,276.982,-0.01,277.006,119.98,277.038,-120.01
0,276.982,-0.01,277.006,119.98,277.038,-120.01
0,276.982,-0.01,277.007,119.98,277.037,-120.01
0,276.998,0.0,277.01,119.99,277.025,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.001,-0.04,277.057,119.98,276.957,-120.02
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.015,-0.04,277.041,119.98,276.952,-120.03
0,277.078,-0.07,276.959,119.95,276.932,-120.08
0,277.12,-0.09,276.902,119.93,276.917,-120.12
0,277.09,-0.1,276.894,119.91,276.939,-120.13
0,276.997,-0.13,276.866,119.86,277.008,-120.16
0,276.929,-0.16,276.871,119.81,277.018,-120.19
0,276.927,-0.16,276.872,119.81,277.019,-120.19
0,276.909,-0.18,276.908,119.8,276.99,-120.19
0,276.854,-0.2,276.999,119.79,276.941,-120.18
0,276.832,-0.19,277.032,119.81,276.953,-120.16
0,276.86,-0.22,277.047,119.8,276.885,-120.17
0,276.885,-0.2,277.014,119.81,276.901,-120.18
0,276.895,-0.2,276.996,119.81,276.915,-120.18
0,276.885,-0.17,277.004,119.82,276.947,-120.15
0,276.9,-0.16,277.036,119.85,276.937,-120.13
0,276.958,-0.17,276.951,119.84,276.928,-120.17
0,276.945,-0.18,276.954,119.83,276.928,-120.17
0,276.915,-0.2,276.96,119.81,276.923,-120.19
0,276.904,-0.19,276.975,119.81,276.93,-120.18
0,276.949,-0.16,276.96,119.84,276.945,-120.16
0,276.994,-0.16,276.966,119.86,276.898,-120.16
0,277.023,-0.17,276.906,119.84,276.898,-120.19
0,277.005,-0.17,276.908,119.84,276.911,-120.19
0,276.949,-0.19,276.887,119.8,276.952,-120.2
0,276.969,-0.18,276.895,119.82,276.938,-120.2
0,276.987,-0.18,276.864,119.82,276.955,-120.2
0,276.97,-0.13,276.883,119.85,277.011,-120.16
0,276.879,-0.16,277.027,119.84,276.954,-120.13
0,276.878,-0.16,277.027,119.84,276.953,-120.13
0,276.878,-0.16,277.027,119.84,276.953,-120.13
0,276.906,-0.16,277.051,119.85,276.91,-120.13
0,276.898,-0.16,277.036,119.85,276.935,-120.13
0,276.924,-0.12,277.07,119.89,276.93,-120.09
0,276.891,-0.13,277.089,119.88,276.93,-120.09
0,276.884,-0.12,277.093,119.89,276.949,-120.08
0,276.948,-0.13,277.039,119.89,276.92,-120.11
0,276.927,-0.13,277.093,119.9,276.904,-120.08
0,276.929,-0.12,277.107,119.91,276.899,-120.07
0,276.967,-0.09,277.099,119.94,276.908,-120.05
0,277.008,-0.1,277.081,119.94,276.869,-120.07
0,276.977,-0.1,277.127,119.95,276.86,-120.05
0,276.977,-0.1,277.127,119.95,276.862,-120.05
0,276.988,-0.1,277.113,119.94,276.856,-120.06
0,276.989,-0.1,277.112,119.94,276.857,-120.06
0,276.997,-0.09,277.09,119.95,276.887,-120.05
0,276.981,-0.09,277.117,119.95,276.875,-120.04
0,277.015,-0.07,277.056,119.96,276.909,-120.05
0,277.021,-0.05,277.033,119.97,276.944,-120.04
0,277.018,-0.05,277.037,119.97,276.945,-120.04
0,277.059,-0.07,276.984,119.95,276.932,-120.07
0,277.072,-0.07,276.968,119.95,276.928,-120.08
0,277.055,-0.08,276.996,119.95,276.915,-120.08
0,277.053,-0.08,276.998,119.95,276.916,-120.08
0,277.067,-0.08,276.98,119.94,276.912,-120.09
0,277.054,-0.08,276.997,119.95,276.916,-120.08
0,277.067,-0.08,276.98,119.94,276.911,-120.09
0,277.038,-0.06,277.011,119.96,276.939,-120.05
0,277.025,-0.05,277.028,119.97,276.943,-120.04
0,277.059,-0.02,276.952,119.98,277.001,-120.04
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.01,-0.01,277.025,119.99,276.997,-120.0
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.001,-0.04,277.058,119.98,276.955,-120.02
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.006,-0.02,277.039,119.99,276.98,-120.01
0,277.009,-0.01,277.029,119.99,276.992,-120.01
0,277.011,-0.01,277.021,120.0,277.002,-120.0
0,277.011,0.0,277.018,120.0,277.006,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.011,-0.01,277.021,120.0,277.003,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.037,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.037,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.037,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.035,119.99,276.985,-120.01
0,277.013,0.0,277.013,120.0,277.013,-120.0
