,Total line losses (W)
0,70.36587132741613
0,68.19700295802431
0,5.096470546395176
0,4.970705712598473
0,30.395117989991476
0,30.56693612659011
0,30.122558131947542
0,28.033564466926723
0,8.11227737547111
0,4.518736769100847
0,4.267144578420573
0,24.767265184300012
0,24.661617306272642
0,45.5852616236689
0,131.30551189509012
0,127.23144110013398
0,94.84729019870858
0,127.01100300582922
0,91.32208399852928
0,87.01223800191543
0,85.91736600014171
0,126.236473000673
0,24.69483400218202
0,3.377702504168356
0,-1.3979526757999997e-08
0,9.907024006525234
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,67.21300000179068
0,68.08510001237808
0,67.52501999475513
0,67.64912000057254
0,78.89447279906163
0,7.529323003075293
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,16.833111995848746
0,16.998472992936335
0,16.94454799609624
0,16.998485000343692
0,17.26953800386331
0,16.998524000912766
0,17.160862009125733
0,17.052550000478814
0,127.65076099697093
0,126.9129560031433
0,127.13905700692978
0,125.84041000399837
0,125.96091000501272
0,125.6588669954618
0,125.61616899235733
0,125.91452799593193
0,125.65874000094003
0,124.84705700538528
0,125.50722599209641
0,124.62183099150035
0,125.5069830047889
0,124.62183099758445
0,125.80852600121833
0,125.29782200446517
0,124.9972250068921
0,113.92354899706177
0,95.94371249822989
0,94.36882000495592
0,94.36141999601818
0,94.36141999845285
0,94.36141999532435
0,94.36141999913829
0,94.36141999913829
0,93.74883000261774
0,94.36089000168616
0,31.008462986955458
0,9.836193990837112
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,92.05087998868973
0,92.38096000023006
0,92.70663000804991
0,93.35943000061259
0,92.70757000454539
0,92.05682000119245
0,93.35879999746857
0,258.94469699575234
0,258.55572499556956
0,500.05053900236607
0,798.0979933006435
0,1023.1047148004714
0,956.7263051018034
0,911.1046562978107
0,2049.191188334374
0,2020.6394240051145
0,1961.407032299315
0,1862.012015400566
0,1632.4853796973644
0,2566.857554920197
0,1650.7869998920023
0,1605.816586261277
0,1282.4091168018388
0,931.7254831695346
0,1206.6528444559196
0,1170.3768821898855
0,1444.7035655430986
0,777.4325529541321
0,1059.2563151124991
0,1585.636137501867
0,987.0901424597765
0,664.4501835901226
0,685.2510735380913
0,831.435147807755
0,459.7660770359947
0,512.3465821017522
0,692.4327222416771
0,1079.3305601342652
0,416.51695642515284
0,830.656794254544
0,483.5985364648434
0,605.5737384300833
0,479.9245446211493
0,398.5948915357032
0,650.7620173523039
0,492.20241514785243
0,70.35079070668044
0,57.95714449078188
0,45.384812454671675
0,36.98872147560797
0,27.785210985198603
0,20.214432608798013
0,22.657805908992398
0,18.514870098271842
0,11.063405986870896
0,15.65724285681154
0,9.332708471586217
0,4.461333529868509
0,9.001862986821195
0,12.656373600300679
0,119.93035339792986
0,184.52791637460768
0,17.856877458044295
0,16.881811846176582
0,206.0673826378478
0,198.37974363496252
0,192.01754847663526
0,186.20970433901417
0,178.38521899922628
0,131.42341299571132
0,130.77401699403745
0,132.99260200096762
0,129.60812300010798
0,158.48908389907146
0,155.65996249786545
0,158.39525120142017
0,151.53393030801797
0,86.18446861939519
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,14.255507997563576
0,14.258217008413594
0,14.159576007825455
0,13.914486013082833
0,14.258179989200677
0,14.192421000043812
0,14.126767994592171
0,14.022057997068755
0,13.86572099964358
0,14.061254997669272
0,13.995938009615045
0,13.865719994732553
0,13.817034997435123
0,14.15953600388049
0,14.406816000854981
0,14.258230993196973
0,14.159576008693154
0,13.96332799486382
0,14.061256995510291
0,14.258202995451313
0,14.06128399687778
0,3.0737397035961376
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,25.213288000599402
0,25.563010993698082
0,26.26941099811874
0,26.62644899761451
0,26.269729999915928
0,25.915240997785418
0,25.915145002037278
0,69.00645199543995
0,69.61969700345195
0,69.08439299308033
0,167.36070099735878
0,132.99266070949363
0,396.5766326051826
0,411.0874383085669
0,131.356484216002
0,125.18899562716486
0,280.20354129916564
0,227.25076350224725
0,73.42537643107033
0,239.5012630020414
0,92.79759800303684
0,92.34962499710491
0,5.541450093254456
0,5.398134799379247
0,133.81131976733354
0,102.03665729494885
0,87.56729590441657
0,87.94058230147436
0,172.06203799697295
0,172.6597990002342
0,172.85529100394845
0,172.53373599649024
0,143.79170599463347
0,143.74437500140482
0,145.53147700477405
0,144.74062499456727
0,145.8676089997489
0,145.27873200392594
0,126.9035039990566
0,90.74106399280394
0,85.35467600167054
0,51.02828899895913
0,-1.3979526757999997e-08
0,96.20813000632472
0,95.43994000277065
0,66.82058299863425
0,11.574201200445252
0,-1.3979526757999997e-08
0,89.39479099742859
0,94.09221300116174
0,104.09136700703365
0,104.4917710013855
0,99.09393699283626
0,108.81199900295141
0,116.91980700346635
0,116.44822900261616
0,29.13402199883034
0,29.28257899458526
0,175.1424760031631
0,174.218971996005
0,179.84598750260187
0,191.51366359461255
0,181.7065695987185
0,153.50957299727477
0,153.38250199753057
0,143.12058579837012
0,129.70450551336816
0,120.07619311553209
0,119.93279025135304
0,118.68941365336134
0,119.06475643741867
0,126.45577237405261
0,126.46810255846161
0,135.4603703144122
0,135.47653308602074
0,136.1637709310889
0,143.8467225085842
0,144.570652554041
0,143.86241868899847
0,136.86708039862813
0,136.39450760775742
0,126.70292790081584
0,126.46571471365294
0,126.46505090598343
0,125.58313545285543
0,126.462999039337
0,136.37373724353236
0,143.84420663634592
0,103.75081833589977
0,26.751256708333642
0,10.565437944312226
0,0.045532824749095556
0,0.045196285709495694
0,0.04486109469131501
0,0.04452715238296558
0,0.044194430568879194
0,0.04386297233381976
0,0.04353278231116864
0,0.043203808517402055
0,0.04287609400284522
0,0.04254963628455254
0,0.04222442655335695
0,0.0419004432176888
0,0.041577727877896285
0,0.041256269102223075
0,0.04093603776434335
0,0.04061706176168489
0,0.040299347443041915
0,0.039982860513473564
0,0.03966763599021171
0,0.03935364890451546
0,0.039040915722441505
0,0.03872943763811778
0,0.038419202171753326
0,0.03811021127774261
0,0.03780246275461637
0,0.03749597930849976
0,0.03719074153226302
0,0.03688675083237034
0,0.03658400278493033
0,0.036282488471187785
0,0.035982242092017495
0,0.035683238947573456
0,0.03538549048066656
0,0.03508897174902704
0,0.03479371145842504
0,0.03449970484399009
0,0.034206939482559415
0,0.03391544143771637
0,0.03362515704457219
0,0.03333613803190698
0,0.033048381136562305
0,0.0327618398522467
0,0.032476580733379556
0,0.03219254606141818
0,9.806772956630736
0,9.75901453731897
0,9.709694573535765
0,9.516901951633768
0,9.771835443750076
0,9.706447350639415
0,0.8744027595232118
0,0.029965259606368866
0,0.029692469885916936
0,0.029420929557870346
0,0.02915063666905848
0,5.286138298974807
0,5.14844964387111
0,5.286087840666386
0,4.854921365822981
0,7.328653355531071
0,248.72775733197443
0,254.78218317004485
0,253.62222352712377
0,250.47242150773565
0,262.3353114926974
0,264.8006910833894
0,280.8333601634737
0,260.7066767212476
0,256.90269117273186
0,200.94069832175174
0,201.08326457824109
0,314.39816432698854
0,316.9622030065102
0,317.60406446005703
0,317.370428269771
0,318.2018210594261
0,313.6303727572118
0,331.9242976912919
0,573.0929552582418
0,575.0146801045072
0,573.9601051738883
0,597.8539456941471
0,586.5869473765536
0,593.6387799039343
0,393.9356788755989
0,702.0280945989078
0,511.4725031346166
0,247.02529910601933
0,254.94190683988361
0,279.7005589668194
0,314.5648568240854
0,305.00886344426846
0,126.87377851743356
0,122.24096686800156
0,152.59681019518757
0,139.28370463670623
0,138.2544737827627
0,122.13343010815181
0,87.50037227887987
0,52.78652688238873
0,48.52678190288258
0,53.793296508879564
0,55.268677904764644
0,25.62784913881661
0,0.29654843298142647
0,0.39858143880230634
0,0.5165872323640331
0,28.54729156749022
0,29.711556723582582
0,30.291370105242216
0,31.221387596783394
0,32.001107507783836
0,25.365375885481292
0,24.445456278667493
0,24.596302795170676
0,24.44529417811551
0,24.445260156500158
0,23.26395199909632
0,23.288240994122805
0,4.587613087022237
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,94.00994999844447
0,94.34387000415806
0,93.75365999967276
0,94.01529000588452
0,94.67274000009392
0,94.01618000441303
0,117.2730340006989
0,224.01217599575054
0,572.2635249989451
0,577.2236549962997
0,569.5460400029122
0,568.0570810012974
0,646.9645958029564
0,837.7455063005756
0,883.8634276978047
0,949.490148495644
0,845.3930565456615
0,699.0999838011603
0,1139.5391973222868
0,1114.8398372046602
0,1840.3919134108446
0,1883.8509283025012
0,1775.402667797758
0,1482.665798804043
0,1419.519327597407
0,1255.688822801509
0,1279.202254115386
0,1227.3777995085552
0,1338.7406542822425
0,1496.4473588705284
0,1535.3492130586835
0,1316.288289981469
0,1270.5753173791525
0,1426.0739467446933
0,1418.7593509594933
0,1300.6299014524689
0,1401.0434882110965
0,1166.1602321880152
0,957.871268992619
0,702.4902751892645
0,602.6447247055047
0,589.5447882097191
0,388.72854365535596
0,381.4193269319234
0,378.2436895633871
0,344.90374161920386
0,373.58068695976635
0,344.12912983406375
0,469.6558646136528
0,476.3125446981245
0,431.50217336324505
0,548.2964616288823
0,471.02711902534753
0,372.77607970158897
0,315.0843914769493
0,275.81362462518484
0,264.0131027805778
0,117.9465658905947
0,95.64351904189643
0,95.78441572442337
0,142.66240121659183
0,142.4808034926703
0,142.52876140661903
0,142.96864744487277
0,156.10270513045626
0,154.35949381532046
0,155.52298037034723
0,140.54817171946215
0,96.30963643941867
0,95.85166726310847
0,19.09342104114956
0,21.181933209187193
0,21.874108357715954
0,21.5989810172294
0,38.34230199106109
0,117.27368991183204
0,116.52310617678694
0,98.86648624684751
0,114.89808075918957
0,81.87062794267565
0,65.61669787326396
0,64.29145205933084
0,64.60801584910242
0,0.3771525880777282
0,0.3618671009669685
0,0.3771617545360996
0,0.3771617687405785
0,0.09010400610261479
0,0.09010386431630243
0,23.927697063250672
0,24.539679780727134
0,44.14358477824938
0,44.870520715825954
0,44.750364497597076
0,44.71681379889313
0,44.39125705318656
0,43.89515337791425
0,23.931698839395494
0,24.003894655894623
0,24.2327950208398
0,24.156434614766543
0,24.08011813748616
0,24.309359469465008
0,24.23286407715874
0,24.232847059031137
0,23.927917274517498
0,24.462776328636263
0,24.232899097163894
0,24.146376999681056
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,92.86458000287632
0,92.38175000703441
0,93.35911999593438
0,93.36006000398966
0,207.17943999331922
0,203.27446000470312
0,204.45409000454902
0,234.4939970018723
0,238.3351469947928
0,151.23213800339477
0,272.1741324914677
0,273.64237749944147
0,680.1635999972663
0,776.6406124110144
0,1472.2460285015661
0,1595.9235260018681
0,1999.8002578020353
0,2411.925654900127
0,3327.400873303412
0,3136.5873764699913
0,3647.29747014196
0,2429.588445321678
0,1901.8943444764784
0,2249.3996350957314
0,2539.2552646029403
0,2560.3299703172897
0,2509.034456897451
0,2249.552133671387
0,2765.345598979286
0,2895.097712733274
0,3008.9916150998806
0,2396.9541310086984
0,2066.875857880775
0,1957.0195148205607
0,1238.2182100059251
0,770.5612206049002
0,687.2487162326815
0,644.6481296662088
0,476.18253201811774
0,416.5546128180764
0,267.6478062555608
0,272.22207399020135
0,251.94606849148545
0,243.54746556713633
0,289.0708345486123
0,297.04680393259554
0,217.37707449210896
0,150.87714751150259
0,167.19770119491068
0,158.91080284569688
0,167.9912462043515
0,206.64886991980637
0,197.54710751807409
0,131.06924181951248
0,82.42492984491567
0,78.36239878797454
0,66.65687998914173
0,62.29119505529518
0,58.52225006312139
0,60.612155751469416
0,38.394568143489245
0,105.69620075527122
0,111.8118031625959
0,12.662580646031232
0,10.371810862211927
0,8.343976003157138
0,6.382221884252858
0,4.1186520556460735
0,2.9279111171510355
0,1.8960185754176708
0,115.82419598543075
0,114.53091455944912
0,326.92253342966325
0,404.581333413822
0,401.86526999841635
0,237.12530000396086
0,178.45545400373715
0,179.2779130037648
0,179.68123499390572
0,2.1143377960475096
0,1.075809005908347
0,0.8888574027263816
0,0.7197793952051983
0,77.38779330190566
0,78.23057269995606
0,77.98164957802595
0,106.589635388213
0,107.2548951262399
0,105.55404451067243
0,105.95044737424107
0,163.37150845255675
0,161.221242951916
0,163.61162639175353
0,166.5648448671362
0,134.89257781860877
0,97.98006370474505
0,30.343237673974592
0,30.337236627357306
0,29.95586960990472
0,30.33710162762076
0,29.95586959808284
0,30.24153062516762
0,30.337196629026014
0,30.33723462170588
0,30.337234626318747
0,30.337234628706476
0,29.9558696156008
0,30.33710162762076
0,30.3372346221462
0,30.337234627302323
0,29.576958596588398
0,14.000724646357954
0,90.69976066772017
0,90.97507657196968
0,84.3279067372296
0,89.76709662089033
0,89.62214660724774
0,89.77147660649128
0,89.47282661808555
0,90.3704265806611
0,95.08347647792688
0,95.24166646494434
0,94.6262964818482
0,95.24127645983327
0,94.62629648588532
0,94.93325647108446
0,94.62603648086318
0,94.62576647762374
0,94.62576648419483
0,94.9332564714935
0,94.62603646973479
0,94.62576647762374
0,94.93325647034351
0,94.01258649167347
0,94.62524648450433
0,94.62576648162933
0,94.62576647728366
0,94.62576647642355
0,94.6257664773873
0,94.47222648286963
0,94.31864648286914
0,94.62549647761828
0,94.62576647619665
0,94.47222647546086
0,189.18095904974174
0,183.05268919361296
0,218.72292965757583
0,217.1589106914353
0,411.2724978763968
0,411.5172969243377
0,154.76105775292206
0,383.0247882253656
0,374.5508114611465
0,185.75668965408767
0,393.6562664970169
0,607.7071919075427
0,2243.6594704594636
0,1696.8059673257212
0,2328.772858905378
0,2694.5733438263196
0,2093.137280974865
0,2615.2524778289653
0,2479.7327133174163
0,2668.8949689537612
0,2860.267898016624
0,2423.7269793623436
0,2817.2045865524633
0,3624.2788796449295
0,3438.44358172671
0,3475.2954101493106
0,3664.690851450281
0,3471.492486571642
0,2837.1780061066215
0,2864.778499635534
0,2651.188567301682
0,2641.800241126027
0,1991.6561372647507
0,1385.9880273471401
0,2138.7871628352136
0,1895.9699563250908
0,2326.2510601774793
0,1969.736810968939
0,1419.2157072846055
0,1194.0239788652154
0,1120.8577061063886
0,1061.6731112865684
0,1038.0105139541345
0,876.9045945457183
0,245.8102183610001
0,266.3644189330765
0,260.54013210134343
0,270.19525000376274
0,246.87334299500117
0,251.76585244502868
0,224.53456126505975
0,221.42302661779829
0,197.77031926771423
0,196.3149343943278
0,193.77836301502322
0,186.9273884253619
0,187.58341311622277
0,199.08655243542898
0,74.46415887356667
0,0.20779399783659463
0,16.513797373349632
0,16.88961689909914
0,16.836211702889422
0,16.943187824258207
0,16.517345366072025
0,16.67634970350767
0,16.30646729002427
0,16.57020570986215
0,0.2077848281559767
0,0.20778620806026846
0,0.20778621007936707
0,94.2232419134404
0,94.72154279670472
0,94.22931236911316
0,94.81068396242941
0,51.28490916472401
0,6.56637046595902
0,0.13462978662549552
0,0.13462970741382013
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,92.86458000287632
0,91.4091599982107
0,93.3581700005505
0,92.70757000414346
0,320.00588999747765
0,319.7276639973803
0,136.18150969386764
0,313.6569080060039
0,198.87155399814162
0,169.93786414287567
0,170.6673163006882
0,241.61079629916833
0,209.97160169592965
0,364.0812978689333
0,843.6724434402682
0,843.0158028354725
0,1002.8628982746045
0,574.2759641419808
0,501.18998739927906
0,787.4779667401639
0,769.6986206532832
0,876.1695793648597
0,654.1048147658213
0,1144.4339019927827
0,933.2718709485135
0,833.255896282895
0,273.99884301526754
0,1033.1994689600056
0,1012.6350757391006
0,870.3000764832649
0,729.1192245759181
0,712.5999173442535
0,384.20217196383805
0,360.0712976836428
0,360.75357481911203
0,383.2975581185938
0,728.952741749422
0,855.9957174987885
0,876.1323320151358
0,809.5601690762109
0,863.0354259064588
0,894.7917471705387
0,885.3291021961165
0,922.9345868380327
0,897.4532757844372
0,758.4135379068583
0,702.4642702930201
0,797.289900564302
0,736.940129742158
0,826.9176373417966
0,825.8362758052726
0,556.3930096190741
0,501.60081959745054
0,583.8499729933192
0,475.6862196429456
0,464.8884444431805
0,293.83936983862685
0,212.2182071282285
0,101.07318622695946
0,17.820461585854268
0,33.816969184846435
0,29.67015986702448
0,26.018074192601883
0,38.079626687639745
0,24.59025410757784
0,24.273813142271003
0,24.612248012795728
0,24.623803235978098
0,24.064280095024742
0,24.265145996428142
0,24.019483987146167
0,111.56095670132373
0,202.33984898947776
0,202.10528100119745
0,201.97817000793614
0,201.92344699941205
0,201.1991090013825
0,145.30438800054915
0,36.75529400752056
0,36.76408899704436
0,36.29808800330286
0,37.11535300516985
0,36.76426599583893
0,36.2980880144639
0,36.99799900015307
0,36.29819899680798
0,36.29785899602722
0,36.41407200167233
0,52.4689180005234
0,54.595626998468106
0,53.883094998934496
0,54.473657996007596
0,54.824014999683584
0,18.240051003002076
0,17.811699992303726
0,17.389776001190892
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,8.97027249354611
0,8.801974994907177
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,6.59785000010754
0,93.35600999964069
0,94.01490000605041
0,94.17962998951268
0,92.05820000224445
0,123.10446299929048
0,124.18659200021698
0,123.15665899492107
0,123.75278200594379
0,123.75327899667995
0,92.20070036981434
0,91.94067672739617
0,357.9518954994279
0,319.87444614554596
0,480.1271612709916
0,758.6823659385761
0,754.1161278428906
0,861.0700728428376
0,648.1906789279612
0,750.0006695556666
0,561.0212246092673
0,524.8755955374185
0,444.6746920959813
0,510.0499983022686
0,847.1898239580789
0,809.7835604324849
0,520.0716921014215
0,673.6913805874971
0,509.0492851510842
0,433.8942592789142
0,429.73452112600927
0,469.72080222121116
0,346.44037858485154
0,223.63155194282024
0,223.80108374587664
0,197.18617566064552
0,214.72372348393176
0,139.8919074596815
0,127.9812452083316
0,128.79282076777238
0,134.01530569259978
0,130.49854803894576
0,129.53899976902753
0,132.18367377678496
0,126.10206030325621
0,444.6744733551075
0,441.42232708677403
0,437.02640803061894
0,413.2366551393768
0,581.7850150653275
0,594.9976566510292
0,601.1786048311996
0,541.3894114709524
0,389.9495171147109
0,323.52875142705614
0,339.49700779514535
0,307.70708900023726
0,231.34367027646877
0,192.60806261763503
0,164.56401723546844
0,181.46634572286538
0,165.61574565913295
0,6.946400046211505
0,6.832369705445269
0,0.022614427103858296
0,6.2625440924483815
0,6.098962102857616
0,6.346355001881868
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,89.24767100112123
0,67.82745600400435
0,66.0513579900742
0,120.48227700403444
0,119.49489800557924
0,121.6657740044814
0,120.18509000262155
0,118.72423800264025
0,151.98585700818154
0,151.35410799627766
0,138.7890689945276
0,155.7267590038468
0,156.7613869992427
0,94.0271640059152
0,98.1027180113362
0,98.01410299920927
0,192.14632099778527
0,190.87656899867537
0,175.64177200348334
0,189.41218199648733
0,185.97400300447404
0,191.13092299933425
0,190.74422799889115
0,190.22284799828648
0,190.70603000092535
0,190.64812600296523
0,190.83574599571608
0,190.8227079987565
0,189.3401919946593
0,170.65589500433825
0,157.99414700169464
0,158.20308000049144
0,157.69180900626733
0,156.89729100168964
0,157.98623699945722
0,157.51529899942324
0,157.98653400277115
0,157.5152990051049
0,157.3972400023567
0,157.87804000156336
0,157.18136399473153
0,157.50494900236473
0,157.55443600060062
0,157.3973699921414
0,157.69121500085444
0,157.0732229965376
0,133.89676199963623
0,55.64745600025452
0,15.851394099368948
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
0,-1.3979526757999997e-08
