,P1 (kW),P2 (kW),P3 (kW)
0,28.432,21.239,18.039
0,28.658,22.324,18.217
0,25.626,21.051,15.536
0,27.008,17.598,15.281
0,28.537,17.931,15.669
0,23.39,12.112,12.812
0,27.967,16.803,15.406
0,22.343,15.792,13.826
0,28.55,22.542,16.482
0,18.104,16.756,11.345
0,24.47,20.774,15.13
0,12.586,13.141,8.038
0,10.51,13.903,7.898
0,28.759,21.378,16.2
0,18.341,18.058,14.275
0,16.098,12.998,10.706
0,19.013,16.931,11.598
0,20.303,15.069,15.467
0,22.337,15.424,16.033
0,22.049,12.402,10.541
0,17.831,14.551,14.763
0,18.845,14.194,13.241
0,21.662,12.861,12.675
0,27.964,17.159,13.723
0,26.877,17.468,14.338
0,15.781,13.121,11.99
0,23.283,17.131,13.717
0,7.62,8.076,3.991
0,9.639,8.361,4.87
0,11.856,10.526,5.516
0,14.273,7.573,6.452
0,20.9,9.797,11.504
0,20.62,11.802,10.706
0,11.19,9.425,6.87
0,19.49,10.431,8.22
0,10.198,6.801,7.883
0,17.999,10.067,13.16
0,10.552,6.105,11.428
0,11.953,5.558,7.841
0,8.974,4.46,9.383
0,15.316,5.986,11.158
0,6.952,3.225,5.202
0,10.025,4.102,6.591
0,4.371,2.329,3.069
0,5.022,3.0,5.587
0,6.571,3.757,7.655
0,5.216,2.949,4.986
0,3.597,2.463,4.046
0,3.552,2.442,3.893
0,3.545,2.441,3.796
0,2.114,0.937,2.555
0,4.441,3.263,6.897
0,4.382,3.346,7.394
0,4.221,3.167,6.733
0,2.131,1.856,2.587
0,2.737,1.022,1.849
0,3.676,2.519,5.099
0,4.886,2.305,2.478
0,4.569,1.961,5.168
0,4.541,2.681,2.774
0,4.746,5.937,5.84
0,5.709,5.404,2.225
0,5.509,4.695,2.049
0,4.856,2.002,1.392
0,4.788,1.858,1.35
0,4.629,1.14,1.175
0,4.61,1.135,1.17
0,4.632,1.14,1.176
0,4.631,1.14,1.175
0,4.643,1.143,1.178
0,4.636,1.141,1.177
0,4.627,1.139,1.174
0,4.615,1.136,1.171
0,3.419,0.845,0.864
0,2.349,0.582,0.592
0,2.245,0.557,0.566
0,2.217,0.55,0.558
0,2.236,0.555,0.563
