,P1 (kW),P2 (kW),P3 (kW)
0,1.768,0.371,0.513
0,1.632,0.348,0.46799999999999997
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,3.7,0.8390000000000001,1.4580000000000002
0,4.256,2.281,1.629
0,4.2780000000000005,2.309,1.6340000000000001
0,4.2780000000000005,2.305,1.635
0,4.265,2.3,1.629
0,3.178,2.282,1.105
0,2.571,2.217,0.86
0,2.133,2.155,0.701
0,1.885,2.112,0.617
0,2.263,1.39,0.748
0,1.02,0.287,0.302
0,1.025,0.28800000000000003,0.303
0,0.779,0.24100000000000002,0.22699999999999998
0,0.3,0.138,0.09
0,2.3169999999999997,0.45299999999999996,0.7859999999999999
0,2.062,0.387,0.722
0,2.309,0.42100000000000004,0.823
0,3.51,0.41200000000000003,1.422
0,5.267,0.14400000000000002,2.5669999999999997
0,5.2620000000000005,0.145,2.5639999999999996
0,4.829,0.305,2.188
0,5.285,0.504,2.217
0,5.021,0.509,2.08
0,4.093999999999999,0.569,1.551
0,4.4239999999999995,0.5660000000000001,1.732
0,3.824,0.607,1.403
0,3.825,0.617,1.406
0,3.8310000000000004,0.63,1.409
0,5.765,0.38799999999999996,2.6310000000000002
0,6.211,0.17600000000000002,3.0789999999999997
0,6.196000000000001,0.19699999999999998,3.063
0,6.074,0.223,2.99
0,4.772,0.515,2.059
0,4.871,0.606,2.03
0,4.205,0.608,1.7080000000000002
0,4.875,0.627,2.037
0,4.905,0.638,2.0540000000000003
0,3.778,0.613,1.385
0,3.6910000000000003,0.58,1.3430000000000002
0,2.083,0.38799999999999996,0.731
0,2.085,0.38799999999999996,0.732
0,2.0780000000000003,0.38799999999999996,0.7290000000000001
0,2.085,0.38799999999999996,0.732
0,2.093,0.389,0.736
0,2.057,0.318,0.711
0,2.055,0.318,0.7090000000000001
