,P1 (kW),P2 (kW),P3 (kW)
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,2.031,0.503,0.512
0,2.392,1.625,0.811
0,2.446,1.879,0.872
0,4.256,8.889,2.576
0,5.203,12.286,3.388
0,5.333,12.049,4.371
0,9.148,16.063,21.43
0,13.058,16.866,19.827
0,15.948,18.088,23.435
0,21.465,19.714,24.025
0,19.678,17.62,23.092
0,13.652,13.506,10.923
0,15.964,17.991,20.477
0,11.591,13.832,15.048
0,15.906,14.876,16.374
0,14.068,13.907,14.279
0,14.098,14.078,14.382
0,14.099,13.706,14.163
0,13.068,11.112,13.393
0,17.466,13.428,14.876
0,15.632,13.774,14.815
0,14.317,13.552,14.002
0,14.131,12.698,13.486
0,14.067,13.176,12.529
0,13.53,12.403,10.777
0,11.711,11.306,8.523
0,10.345,11.388,8.373
0,8.028,10.601,7.779
0,6.999,9.965,7.306
0,6.437,8.521,9.131
0,9.35,8.118,9.609
0,8.91,6.18,9.103
0,8.928,6.209,9.203
0,12.227,7.028,10.066
0,12.484,8.12,10.402
0,8.377,7.986,9.48
0,12.258,9.076,10.403
0,11.909,9.035,10.436
0,6.87,12.063,8.629
0,13.666,13.576,11.561
0,11.965,12.47,8.685
0,10.254,6.953,4.728
0,10.039,6.591,4.504
0,9.842,6.441,4.33
0,5.746,5.445,3.16
0,5.689,5.265,3.011
0,2.126,7.132,2.505
0,1.9,6.343,2.208
0,1.308,4.139,1.57
0,1.794,6.02,2.02
0,1.729,5.928,1.789
0,2.222,6.362,3.798
0,2.239,6.42,3.821
0,2.191,6.328,3.677
0,2.199,6.272,3.776
0,2.182,6.205,3.767
0,1.778,4.897,3.32
0,2.002,5.136,4.468
0,2.261,5.399,5.533
0,2.001,5.141,4.456
0,2.267,5.41,5.549
0,2.306,5.564,5.583
0,2.227,5.515,5.546
0,2.198,5.392,5.533
0,2.197,5.392,5.533
0,2.231,5.519,5.564
0,2.228,5.511,5.558
0,2.238,5.537,5.582
0,2.231,5.53,5.553
0,2.233,5.529,5.563
0,2.235,5.534,5.567
0,6.435,6.567,6.625
0,6.419,6.452,6.6
0,5.183,2.952,4.714
0,5.629,3.232,5.64
0,6.391,6.082,6.536
0,6.526,6.608,6.639
0,5.595,3.922,4.968
0,2.041,2.168,3.865
0,5.983,6.043,4.417
0,5.746,5.795,3.486
0,5.988,6.027,4.396
0,5.624,4.753,3.834
0,4.965,3.04,2.418
0,2.514,0.792,0.668
0,0.263,1.049,0.261
0,0.261,1.041,0.259
0,0.259,1.033,0.257
0,0.257,1.024,0.255
0,0.255,1.016,0.253
0,0.253,1.008,0.251
0,0.251,1.0,0.249
0,0.249,0.992,0.247
0,0.247,0.983,0.245
0,0.245,0.975,0.243
0,0.243,0.967,0.241
0,0.241,0.959,0.239
0,0.238,0.951,0.237
0,0.236,0.942,0.235
0,0.234,0.934,0.233
0,0.232,0.926,0.231
0,0.23,0.918,0.229
0,0.228,0.91,0.227
0,0.226,0.901,0.225
0,0.224,0.893,0.223
0,0.222,0.885,0.221
0,0.22,0.877,0.219
0,0.218,0.869,0.216
0,0.216,0.86,0.214
0,0.214,0.852,0.212
0,0.212,0.844,0.21
0,0.21,0.836,0.208
0,0.208,0.828,0.206
0,0.205,0.819,0.204
0,0.203,0.811,0.202
0,0.201,0.803,0.2
0,0.199,0.795,0.198
0,0.197,0.787,0.196
0,0.195,0.778,0.194
0,0.193,0.77,0.192
0,0.191,0.762,0.19
0,0.189,0.754,0.188
0,0.187,0.746,0.186
0,0.185,0.738,0.184
0,0.183,0.729,0.182
0,0.181,0.721,0.18
0,0.179,0.713,0.178
0,0.177,0.705,0.176
0,0.175,0.697,0.174
0,0.173,0.688,0.172
0,0.17,0.68,0.17
0,0.168,0.672,0.168
0,0.251,1.001,0.249
0,1.107,1.146,4.505
0,0.277,0.28,1.114
0,1.057,1.093,4.302
0,1.055,1.091,4.291
0,1.084,1.122,4.412
0,1.089,1.127,4.434
0,0.274,0.276,1.1
0,1.058,1.094,4.305
0,1.089,1.127,4.434
0,1.09,1.128,4.437
0,1.072,1.109,4.362
0,3.304,1.676,4.992
0,5.177,2.133,5.464
0,7.814,2.747,6.045
0,10.626,13.538,8.787
0,10.621,13.492,8.788
0,5.884,6.605,7.738
0,8.864,10.13,8.707
0,13.611,14.875,13.491
0,16.288,16.046,16.345
0,15.407,16.096,16.663
0,14.469,15.803,16.674
0,16.198,16.333,17.165
0,21.72,13.412,17.848
0,15.366,13.552,11.729
0,17.349,15.073,13.6
0,19.442,16.808,14.099
0,14.298,14.855,12.893
0,19.699,15.855,14.789
0,19.227,19.411,14.772
0,18.519,13.87,13.369
0,17.462,12.812,12.553
0,16.797,15.512,12.512
0,10.491,9.873,6.945
0,14.637,17.823,8.992
0,10.445,17.164,7.57
0,9.884,14.73,7.54
0,8.098,14.387,8.815
0,10.348,14.905,9.822
0,9.066,12.061,6.405
0,9.52,11.885,8.244
0,9.276,12.624,6.732
0,8.974,10.053,6.791
0,7.532,8.864,6.294
0,9.364,9.732,8.711
0,9.284,9.752,7.689
0,8.07,10.234,10.929
0,4.927,6.916,6.027
0,5.163,5.605,6.786
0,8.607,3.538,7.119
0,9.057,8.317,8.098
0,7.319,2.947,6.244
0,8.512,8.507,8.326
0,6.129,3.39,6.755
0,5.648,3.044,6.481
0,4.966,2.653,6.169
0,4.076,2.151,4.88
0,3.251,1.737,3.831
0,2.438,1.933,2.21
0,1.554,1.221,1.163
0,0.82,0.658,0.709
0,1.645,1.59,1.58
0,1.597,1.573,1.397
0,1.544,1.555,1.214
0,0.51,1.223,0.771
0,0.398,0.919,0.52
0,0.291,0.619,0.285
0,0.153,0.153,0.061
0,0.153,0.153,0.061
0,0.031,0.122,0.03
0,0.031,0.122,0.03
0,0.031,0.122,0.03
0,0.031,0.122,0.03
0,0.031,0.122,0.03
0,0.031,0.122,0.03
0,0.031,0.122,0.03
0,0.031,0.122,0.03
0,0.031,0.122,0.03
0,0.031,0.122,0.03
0,0.031,0.122,0.03
0,0.031,0.122,0.03
0,0.031,0.122,0.03
0,0.031,0.122,0.03
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
